DWRName,DWRCode,model.name,term,estimate,std.error,statistic,p.value
North Lahontan and Desert,6,da.sq.mi + slope.pct + precip.in,slope.pct,-0.5582075976676145,0.3906353469403935,-1.4289735991371786,0.16007320185372098
North Lahontan and Desert,6,da.sq.mi + slope.pct + precip.in,precip.in,2.7316130263332297,0.37756763082537764,7.234764856197594,5.183747620235947e-9
North Lahontan and Desert,6,da.sq.mi + elev.ft + slope.pct + precip.in,(Intercept),3.909063895303845,5.38770832864573,0.7255522490926005,0.4720438314021749
North Lahontan and Desert,6,da.sq.mi + elev.ft + slope.pct + precip.in,da.sq.mi,0.9443039467817012,0.06281108544477242,15.034033245803315,9.949708833925422e-19
North Lahontan and Desert,6,da.sq.mi + elev.ft + slope.pct + precip.in,elev.ft,-1.9512801133984767,1.5482914859513361,-1.2602795604727668,0.21436504031089212
North Lahontan and Desert,6,da.sq.mi + elev.ft + slope.pct + precip.in,slope.pct,-0.23882114351950906,0.4634726251768701,-0.5152864064590014,0.6089919962486336
North Lahontan and Desert,6,da.sq.mi + elev.ft + slope.pct + precip.in,precip.in,2.9852836974111843,0.4256648255910402,7.013226176877748,1.2312805913467726e-8
North Lahontan and Desert,6,da.sq.mi + relief.ft + slope.pct + precip.in,(Intercept),-2.045944414331077,1.5713296115996407,-1.302046622954092,0.19983223110817108
North Lahontan and Desert,6,da.sq.mi + relief.ft + slope.pct + precip.in,da.sq.mi,1.020764658382727,0.12560320274254388,8.126899920498422,3.1361793768305276e-10
North Lahontan and Desert,6,da.sq.mi + relief.ft + slope.pct + precip.in,relief.ft,-0.2936563834273657,0.537114582073631,-0.5467294935349744,0.587390716793369
North Lahontan and Desert,6,da.sq.mi + relief.ft + slope.pct + precip.in,slope.pct,-0.361725878291068,0.5331212136624099,-0.6785058801282757,0.5010864733596864
North Lahontan and Desert,6,da.sq.mi + relief.ft + slope.pct + precip.in,precip.in,2.6640453316279222,0.4001735684908728,6.657224617993939,4.043781143269492e-8
North Lahontan and Desert,6,da.sq.mi + precip.in.8,(Intercept),-0.8774277155519976,0.8802507027651276,-0.9967929736332364,0.3241950406568026
North Lahontan and Desert,6,da.sq.mi + precip.in.8,da.sq.mi,0.9823358104791022,0.0909391317196897,10.802124364976883,4.389453609716451e-14
North Lahontan and Desert,6,da.sq.mi + precip.in.8,precip.in.8,1.0418880938364163,0.5871558443263213,1.774466019378273,0.08275146196625695
North Lahontan and Desert,6,da.sq.mi + elev.ft.8 + precip.in.8,(Intercept),1.701623180187475,11.789166841296446,0.14433786569436224,0.8858927779148855
North Lahontan and Desert,6,da.sq.mi + elev.ft.8 + precip.in.8,da.sq.mi,0.9813869581603165,0.0920181597191214,10.665144371023365,8.83269464959024e-14
North Lahontan and Desert,6,da.sq.mi + elev.ft.8 + precip.in.8,elev.ft.8,-0.7557992353353465,3.4450010033807827,-0.21939013503730076,0.827360755380915
North Lahontan and Desert,6,da.sq.mi + elev.ft.8 + precip.in.8,precip.in.8,1.2546932609599581,1.137133729868919,1.1033823269885685,0.2758593756506591
North Lahontan and Desert,6,da.sq.mi + relief.ft.8 + precip.in.8,(Intercept),6.291560962911919,2.898890460093013,2.170334150090669,0.035421180509163167
North Lahontan and Desert,6,da.sq.mi + relief.ft.8 + precip.in.8,da.sq.mi,1.0401994512932577,0.0885912043907179,11.74156575076706,3.770860799958978e-15
North Lahontan and Desert,6,da.sq.mi + relief.ft.8 + precip.in.8,relief.ft.8,-2.033022984588499,0.787700549101396,-2.580959207033383,0.013263749789597941
North Lahontan and Desert,6,da.sq.mi + relief.ft.8 + precip.in.8,precip.in.8,1.3195566502693652,0.5637379998449129,2.3407268103842243,0.02384300990595295
North Lahontan and Desert,6,da.sq.mi + slope.pct.8 + precip.in.8,(Intercept),-0.0016757076633825683,0.8815061086931996,-0.001900959785595523,0.9984918471694249
North Lahontan and Desert,6,da.sq.mi + slope.pct.8 + precip.in.8,da.sq.mi,1.029657542792786,0.08665761465445031,11.881904976251363,2.527358331361384e-15
North Lahontan and Desert,6,da.sq.mi + slope.pct.8 + precip.in.8,slope.pct.8,-1.8528016644717533,0.6727626429822654,-2.754019837157627,0.008526126571341915
North Lahontan and Desert,6,da.sq.mi + slope.pct.8 + precip.in.8,precip.in.8,2.0877249277737278,0.6670493740638355,3.1297907005815375,0.003103090984522817
North Lahontan and Desert,6,da.sq.mi + elev.ft.8 + slope.pct.8 + precip.in.8,(Intercept),-9.889103028252258,11.653378134977663,-0.8486039767790658,0.4008012042227783
North Lahontan and Desert,6,da.sq.mi + elev.ft.8 + slope.pct.8 + precip.in.8,da.sq.mi,1.0392446197354288,0.08765772310018187,11.855710860156629,3.856429071809829e-15
North Lahontan and Desert,6,da.sq.mi + elev.ft.8 + slope.pct.8 + precip.in.8,elev.ft.8,2.929590197144013,3.442876459043177,0.8509135404638326,0.39953112395589063
North Lahontan and Desert,6,da.sq.mi + elev.ft.8 + slope.pct.8 + precip.in.8,slope.pct.8,-2.0841656902563535,0.727596073231282,-2.864454285741942,0.006436171622080772
North Lahontan and Desert,6,da.sq.mi + elev.ft.8 + slope.pct.8 + precip.in.8,precip.in.8,1.3934567515309935,1.055211267224943,1.3205476427441762,0.19363797727043816
North Lahontan and Desert,6,da.sq.mi + relief.ft.8 + slope.pct.8 + precip.in.8,(Intercept),-7.76639232950674,13.618027822003082,-0.5703022809924306,0.5714408358863945
North Lahontan and Desert,6,da.sq.mi + relief.ft.8 + slope.pct.8 + precip.in.8,da.sq.mi,1.0127314974242991,0.09221580860161344,10.982189635179104,4.658682216144823e-14
North Lahontan and Desert,6,da.sq.mi + relief.ft.8 + slope.pct.8 + precip.in.8,relief.ft.8,2.4842023520867342,4.347600158084092,0.5713962328084643,0.5707058494217909
North Lahontan and Desert,6,da.sq.mi + relief.ft.8 + slope.pct.8 + precip.in.8,slope.pct.8,-3.9584268219530174,3.7468997595405775,-1.0564538888113666,0.29666037607155993
North Lahontan and Desert,6,da.sq.mi + relief.ft.8 + slope.pct.8 + precip.in.8,precip.in.8,2.936980859738117,1.6312283144685904,1.8004719717576168,0.07880324580096182
San Francisco Bay,2,da.sq.mi + precip.in,(Intercept),-0.3606851304719764,1.3480414435202548,-0.2675623455092662,0.8022659746908789
San Francisco Bay,2,da.sq.mi + precip.in,da.sq.mi,1.1754258902305086,0.18774979579421164,6.260597436382124,0.003320528868008346
San Francisco Bay,2,da.sq.mi + precip.in,precip.in,0.9183641167474593,0.9188337158374735,0.9994889183081552,0.37412044254845855
San Francisco Bay,2,da.sq.mi + elev.ft + precip.in,(Intercept),0.9384184843654966,3.429468390691842,0.27363380485223987,0.8021238596296683
San Francisco Bay,2,da.sq.mi + elev.ft + precip.in,da.sq.mi,1.2490150188156606,0.27343359681387963,4.567891558936111,0.019680868849418755
San Francisco Bay,2,da.sq.mi + elev.ft + precip.in,elev.ft,-0.4964119125617505,1.1761630370171254,-0.4220604601048371,0.7014016822416709
San Francisco Bay,2,da.sq.mi + elev.ft + precip.in,precip.in,0.9129891240903758,1.0308937030339327,0.8856287718155982,0.4410454861964011
San Francisco Bay,2,da.sq.mi + relief.ft + precip.in,(Intercept),2.2440457282903665,1.9809140308353093,1.1328334765462287,0.33963605796500873
San Francisco Bay,2,da.sq.mi + relief.ft + precip.in,da.sq.mi,1.6254772407006204,0.3217799352857347,5.051518328068611,0.014965570919877293
San Francisco Bay,2,da.sq.mi + relief.ft + precip.in,relief.ft,-1.0964260122702887,0.6817237575805496,-1.608314218300863,0.20613389191452933
San Francisco Bay,2,da.sq.mi + relief.ft + precip.in,precip.in,1.085041181884429,0.7843583889685968,1.3833487308157937,0.26052756620721734
San Francisco Bay,2,da.sq.mi + slope.pct + precip.in,(Intercept),-0.508786120555101,1.7793088633561158,-0.2859459259902934,0.7935276905272994
San Francisco Bay,2,da.sq.mi + slope.pct + precip.in,da.sq.mi,1.185752193920436,0.224229783984189,5.28811192184909,0.013191821890649599
San Francisco Bay,2,da.sq.mi + slope.pct + precip.in,slope.pct,0.4644739569834449,2.744659688664426,0.16922825037353237,0.8763843844364057
San Francisco Bay,2,da.sq.mi + slope.pct + precip.in,precip.in,0.6172517110406944,2.069066096542201,0.29832382448885425,0.784925103465406
San Francisco Bay,2,da.sq.mi + elev.ft + slope.pct + precip.in,(Intercept),2.19773614320384,4.4178651841467165,0.4974656427023404,0.668169775806374
San Francisco Bay,2,da.sq.mi + elev.ft + slope.pct + precip.in,da.sq.mi,1.4228121168457697,0.4258317114995017,3.341254487214099,0.07909268526423081
San Francisco Bay,2,da.sq.mi + elev.ft + slope.pct + precip.in,elev.ft,-1.2874434585439978,1.8829067267276582,-0.6837531781414748,0.5647195545834552
San Francisco Bay,2,da.sq.mi + elev.ft + slope.pct + precip.in,slope.pct,2.5428344700893883,4.28930875692906,0.5928308299050815,0.6133989270793723
San Francisco Bay,2,da.sq.mi + elev.ft + slope.pct + precip.in,precip.in,-0.7440623248861321,3.027989910337737,-0.24572813877148642,0.8288089782270237
San Francisco Bay,2,da.sq.mi + relief.ft + slope.pct + precip.in,(Intercept),2.172401469841419,2.1207997339274423,1.0243312629139278,0.4133979337028496
San Francisco Bay,2,da.sq.mi + relief.ft + slope.pct + precip.in,da.sq.mi,1.7537617191637733,0.3806810306194465,4.606905987172624,0.04402895248869394
San Francisco Bay,2,da.sq.mi + relief.ft + slope.pct + precip.in,relief.ft,-1.3104275174663491,0.7780364895991821,-1.684275140027734,0.23416581531056635
San Francisco Bay,2,da.sq.mi + relief.ft + slope.pct + precip.in,slope.pct,1.819114310796748,2.30635974451727,0.7887383202560603,0.5129117625823443
San Francisco Bay,2,da.sq.mi + relief.ft + slope.pct + precip.in,precip.in,-0.06173469625262094,1.678634804687094,-0.03677672837489426,0.9740037146649674
San Francisco Bay,2,da.sq.mi + precip.in.8,(Intercept),-2.914149790450963,1.8665652892877358,-1.5612364631311535,0.19349208736002538
San Francisco Bay,2,da.sq.mi + precip.in.8,da.sq.mi,1.2257477502813054,0.13009138461049058,9.422205428525057,7.073139106266469e-4
San Francisco Bay,2,da.sq.mi + precip.in.8,precip.in.8,2.522740183664402,1.2080523154696365,2.088270641394925,0.1050358324787047
San Francisco Bay,2,da.sq.mi + elev.ft.8 + precip.in.8,(Intercept),13.780332453036745,6.143504083046459,2.2430737030133647,0.08832042080961301
San Francisco Bay,2,da.sq.mi + elev.ft.8 + precip.in.8,da.sq.mi,1.2257477502813072,0.13009138461049058,9.422205428525071,7.073139106266424e-4
San Francisco Bay,2,da.sq.mi + elev.ft.8 + precip.in.8,elev.ft.8,-4.783877922783526,2.2908323413424965,-2.088270641394922,0.105035832478705
San Francisco Bay,2,da.sq.mi + relief.ft.8 + precip.in.8,(Intercept),4.716465584735629,1.81187962055269,2.6030788862766356,0.05985392402557172
San Francisco Bay,2,da.sq.mi + relief.ft.8 + precip.in.8,da.sq.mi,1.2257477502813077,0.13009138461049058,9.422205428525075,7.073139106266418e-4
San Francisco Bay,2,da.sq.mi + relief.ft.8 + precip.in.8,relief.ft.8,-1.0553366843998966,0.5053639425275612,-2.0882706413949217,0.10503583247870511
San Francisco Bay,2,da.sq.mi + slope.pct.8 + precip.in.8,(Intercept),-1.0503112582543899,0.9849923410678081,-1.0663141371391487,0.346365734944822
San Francisco Bay,2,da.sq.mi + slope.pct.8 + precip.in.8,da.sq.mi,1.2257477502813061,0.13009138461049058,9.422205428525062,7.07313910626645e-4
San Francisco Bay,2,da.sq.mi + slope.pct.8 + precip.in.8,slope.pct.8,1.4883093537679981,0.7126994577550719,2.0882706413949235,0.10503583247870488
San Francisco Bay,2,da.sq.mi + elev.ft.8 + slope.pct.8 + precip.in.8,(Intercept),13.780332453036745,6.143504083046459,2.2430737030133647,0.08832042080961301
San Francisco Bay,2,da.sq.mi + elev.ft.8 + slope.pct.8 + precip.in.8,da.sq.mi,1.2257477502813072,0.13009138461049058,9.422205428525071,7.073139106266424e-4
San Francisco Bay,2,da.sq.mi + elev.ft.8 + slope.pct.8 + precip.in.8,elev.ft.8,-4.783877922783526,2.2908323413424965,-2.088270641394922,0.105035832478705
San Francisco Bay,2,da.sq.mi + relief.ft.8 + slope.pct.8 + precip.in.8,(Intercept),4.716465584735629,1.81187962055269,2.6030788862766356,0.05985392402557172
San Francisco Bay,2,da.sq.mi + relief.ft.8 + slope.pct.8 + precip.in.8,da.sq.mi,1.2257477502813077,0.13009138461049058,9.422205428525075,7.073139106266418e-4
San Francisco Bay,2,da.sq.mi + relief.ft.8 + slope.pct.8 + precip.in.8,relief.ft.8,-1.0553366843998966,0.5053639425275612,-2.0882706413949217,0.10503583247870511
San Joaquin and Tulare,5,da.sq.mi + precip.in,(Intercept),-1.7789045770224217,0.3717241848816085,-4.785549741911439,8.205663655739188e-6
San Joaquin and Tulare,5,da.sq.mi + precip.in,da.sq.mi,0.692311130715361,0.05795376675522002,11.945921196796117,4.0381246966241307e-19
San Joaquin and Tulare,5,da.sq.mi + precip.in,precip.in,2.0293397738547223,0.22159801748024505,9.157752388446495,6.6623516152857e-14
San Joaquin and Tulare,5,da.sq.mi + elev.ft + precip.in,(Intercept),-0.0038931791130539014,0.4993854962424643,-0.007795939494333381,0.9938005029437272
San Joaquin and Tulare,5,da.sq.mi + elev.ft + precip.in,da.sq.mi,0.7689040044499776,0.053734107982535875,14.309421581909932,3.8819745841366446e-23
San Joaquin and Tulare,5,da.sq.mi + elev.ft + precip.in,elev.ft,-0.7916282259403137,0.16772260228216573,-4.719866107303351,1.0718455961559985e-5
San Joaquin and Tulare,5,da.sq.mi + elev.ft + precip.in,precip.in,2.668404052753242,0.2381129609728852,11.206462856329367,1.0963669250998627e-17
San Joaquin and Tulare,5,da.sq.mi + relief.ft + precip.in,(Intercept),1.609487578989828,0.7229209852825365,2.226367212677881,0.02899224245322093
San Joaquin and Tulare,5,da.sq.mi + relief.ft + precip.in,da.sq.mi,1.1463031477137697,0.10016985124389902,11.44359438972,4.039985086643696e-18
San Joaquin and Tulare,5,da.sq.mi + relief.ft + precip.in,relief.ft,-1.2853009349073592,0.2458294708568453,-5.228424933867399,1.4926217812055057e-6
San Joaquin and Tulare,5,da.sq.mi + relief.ft + precip.in,precip.in,2.365481209073331,0.20149842414516417,11.739452648866292,1.1722739729629227e-18
San Joaquin and Tulare,5,da.sq.mi + slope.pct + precip.in,(Intercept),-1.035916533336578,0.4385750101103523,-2.3620053798229983,0.02077259800526595
San Joaquin and Tulare,5,da.sq.mi + slope.pct + precip.in,da.sq.mi,0.7698301804636064,0.06152473312199464,12.512531812810055,4.841290705863251e-20
San Joaquin and Tulare,5,da.sq.mi + slope.pct + precip.in,slope.pct,-0.7659197198435331,0.2654656468383176,-2.8851933535114553,0.005104732482287748
San Joaquin and Tulare,5,da.sq.mi + slope.pct + precip.in,precip.in,2.1170521068714603,0.21380698401054363,9.901697630078635,2.9246766038309825e-15
San Joaquin and Tulare,5,da.sq.mi + elev.ft + slope.pct + precip.in,(Intercept),0.0071806892143881,0.5038820915328874,0.014250733127949299,0.9886682964565625
San Joaquin and Tulare,5,da.sq.mi + elev.ft + slope.pct + precip.in,da.sq.mi,0.7633325780664716,0.057321506951064784,13.316687202904951,2.4632046463728907e-21
San Joaquin and Tulare,5,da.sq.mi + elev.ft + slope.pct + precip.in,elev.ft,-0.8406619201306034,0.237857736485499,-3.534305558237978,7.089140955756338e-4
San Joaquin and Tulare,5,da.sq.mi + elev.ft + slope.pct + precip.in,slope.pct,0.10192244323891132,0.34842922331518367,0.2925197900140364,0.7707078545286532
San Joaquin and Tulare,5,da.sq.mi + elev.ft + slope.pct + precip.in,precip.in,2.6963158368153306,0.2578803566383505,10.455685233120038,3.140608078105188e-16
San Joaquin and Tulare,5,da.sq.mi + relief.ft + slope.pct + precip.in,(Intercept),1.782850296660422,0.7857808652631529,2.2688899354444794,0.026190857309304826
San Joaquin and Tulare,5,da.sq.mi + relief.ft + slope.pct + precip.in,da.sq.mi,1.1750639319127987,0.1122726604071732,10.466162711841491,3.0036037332205365e-16
San Joaquin and Tulare,5,da.sq.mi + relief.ft + slope.pct + precip.in,relief.ft,-1.4218452183152694,0.34190424886605725,-4.1586064608172935,8.522642674169137e-5
San Joaquin and Tulare,5,da.sq.mi + relief.ft + slope.pct + precip.in,slope.pct,0.19236338537092254,0.33315757875735547,0.5773945953395951,0.5654255712468437
San Joaquin and Tulare,5,da.sq.mi + relief.ft + slope.pct + precip.in,precip.in,2.3791620273411285,0.20378207704864623,11.675030806429469,1.875040443013281e-18
San Joaquin and Tulare,5,da.sq.mi + precip.in.8,(Intercept),-0.678008688305227,0.30929259904677586,-2.1921271003406337,0.031431900374549515
San Joaquin and Tulare,5,da.sq.mi + precip.in.8,da.sq.mi,0.6935883006094045,0.06336923883404379,10.945189075504388,2.789927570785092e-17
San Joaquin and Tulare,5,da.sq.mi + precip.in.8,precip.in.8,1.426175388699473,0.18774548641468494,7.5963231709836805,6.500296147137264e-11
San Joaquin and Tulare,5,da.sq.mi + elev.ft.8 + precip.in.8,(Intercept),0.9443340526501014,0.38017714801567154,2.483931655490178,0.01522616596276745
San Joaquin and Tulare,5,da.sq.mi + elev.ft.8 + precip.in.8,da.sq.mi,0.7439187117274859,0.05365154101010379,13.86574733403071,2.173444743930211e-22
San Joaquin and Tulare,5,da.sq.mi + elev.ft.8 + precip.in.8,elev.ft.8,-0.9746400572343209,0.16750914100383651,-5.818429080309106,1.373950290163645e-7
San Joaquin and Tulare,5,da.sq.mi + elev.ft.8 + precip.in.8,precip.in.8,2.587625524271336,0.2538823188088036,10.192224241578844,8.328981330176688e-16
San Joaquin and Tulare,5,da.sq.mi + relief.ft.8 + precip.in.8,(Intercept),5.032016193222018,1.5805861544102116,3.1836392968402865,0.0021181151343208555
